track_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
2AMysGXOe0zzZJMtH3Nizb,0.574,0.664,11.0,-6.068,1.0,0.0409,0.0448,0.0553,0.146,0.226,144.654,audio_features,6EtKlIQmGPB9SX8UjDJG5s,spotify:track:6EtKlIQmGPB9SX8UjDJG5s,https://api.spotify.com/v1/tracks/6EtKlIQmGPB9SX8UjDJG5s,https://api.spotify.com/v1/audio-analysis/6EtKlIQmGPB9SX8UjDJG5s,91870.0,4.0
6EtKlIQmGPB9SX8UjDJG5s,0.648,0.482,9.0,-6.514,1.0,0.0643,0.0676,1.56e-05,0.76,0.559,76.044,audio_features,1luf18dR160FyYqTnIAXfE,spotify:track:1luf18dR160FyYqTnIAXfE,https://api.spotify.com/v1/tracks/1luf18dR160FyYqTnIAXfE,https://api.spotify.com/v1/audio-analysis/1luf18dR160FyYqTnIAXfE,174734.0,4.0
1luf18dR160FyYqTnIAXfE,0.369,0.192,4.0,-12.151,0.0,0.04,0.555,8.35e-06,0.0954,0.148,175.212,audio_features,3WMj8moIAXJhHsyLaqIIHI,spotify:track:3WMj8moIAXJhHsyLaqIIHI,https://api.spotify.com/v1/tracks/3WMj8moIAXJhHsyLaqIIHI,https://api.spotify.com/v1/audio-analysis/3WMj8moIAXJhHsyLaqIIHI,228013.0,3.0
3WMj8moIAXJhHsyLaqIIHI,0.632,0.75,10.0,-6.816,0.0,0.0653,0.62,0.00259,0.112,0.519,174.104,audio_features,3pqqNMCfX21szUS5TpVfWk,spotify:track:3pqqNMCfX21szUS5TpVfWk,https://api.spotify.com/v1/tracks/3pqqNMCfX21szUS5TpVfWk,https://api.spotify.com/v1/audio-analysis/3pqqNMCfX21szUS5TpVfWk,190345.0,4.0
3pqqNMCfX21szUS5TpVfWk,0.497,0.245,0.0,-14.106,1.0,0.131,0.801,2.38e-06,0.12,0.276,119.089,audio_features,0pcSo7xZdaLoomE3INVlvw,spotify:track:0pcSo7xZdaLoomE3INVlvw,https://api.spotify.com/v1/tracks/0pcSo7xZdaLoomE3INVlvw,https://api.spotify.com/v1/audio-analysis/0pcSo7xZdaLoomE3INVlvw,178409.0,4.0
0pcSo7xZdaLoomE3INVlvw,0.718,0.608,6.0,-7.461,0.0,0.288,0.525,0.0,0.0813,0.34,139.991,audio_features,1IWDffgO970WOpyOXSPohv,spotify:track:1IWDffgO970WOpyOXSPohv,https://api.spotify.com/v1/tracks/1IWDffgO970WOpyOXSPohv,https://api.spotify.com/v1/audio-analysis/1IWDffgO970WOpyOXSPohv,206120.0,4.0
1IWDffgO970WOpyOXSPohv,0.611,0.48,10.0,-5.872,0.0,0.0336,0.622,0.0,0.151,0.208,116.752,audio_features,16HzLmAArSTpIUkgkizfOM,spotify:track:16HzLmAArSTpIUkgkizfOM,https://api.spotify.com/v1/tracks/16HzLmAArSTpIUkgkizfOM,https://api.spotify.com/v1/audio-analysis/16HzLmAArSTpIUkgkizfOM,177436.0,4.0
16HzLmAArSTpIUkgkizfOM,0.479,0.46,0.0,-9.3,1.0,0.0309,0.13,0.000427,0.28,0.17,87.767,audio_features,0Jjg1vlvcR0omB88U572Dl,spotify:track:0Jjg1vlvcR0omB88U572Dl,https://api.spotify.com/v1/tracks/0Jjg1vlvcR0omB88U572Dl,https://api.spotify.com/v1/audio-analysis/0Jjg1vlvcR0omB88U572Dl,379879.0,4.0
0Jjg1vlvcR0omB88U572Dl,0.748,0.622,0.0,-4.518,1.0,0.225,0.252,0.0,0.112,0.667,91.77,audio_features,498lAnNuuwNqtR3iM0ljBN,spotify:track:498lAnNuuwNqtR3iM0ljBN,https://api.spotify.com/v1/tracks/498lAnNuuwNqtR3iM0ljBN,https://api.spotify.com/v1/audio-analysis/498lAnNuuwNqtR3iM0ljBN,172751.0,4.0
498lAnNuuwNqtR3iM0ljBN,0.743,0.42,9.0,-7.257,1.0,0.328,0.78,0.0,0.109,0.76,94.248,audio_features,4j6lDQ7Nl4ClcTtur36CMN,spotify:track:4j6lDQ7Nl4ClcTtur36CMN,https://api.spotify.com/v1/tracks/4j6lDQ7Nl4ClcTtur36CMN,https://api.spotify.com/v1/audio-analysis/4j6lDQ7Nl4ClcTtur36CMN,196840.0,4.0
4j6lDQ7Nl4ClcTtur36CMN,0.65,0.574,11.0,-10.3,0.0,0.101,0.396,0.000112,0.354,0.441,83.963,audio_features,2Ggr9IfS70wYQacW8nZKPG,spotify:track:2Ggr9IfS70wYQacW8nZKPG,https://api.spotify.com/v1/tracks/2Ggr9IfS70wYQacW8nZKPG,https://api.spotify.com/v1/audio-analysis/2Ggr9IfS70wYQacW8nZKPG,237745.0,4.0
2Ggr9IfS70wYQacW8nZKPG,0.916,0.468,9.0,-6.928,0.0,0.0471,0.0885,8.14e-05,0.159,0.567,108.033,audio_features,6zgxB5Rmku4Ez6J9a0TVUo,spotify:track:6zgxB5Rmku4Ez6J9a0TVUo,https://api.spotify.com/v1/tracks/6zgxB5Rmku4Ez6J9a0TVUo,https://api.spotify.com/v1/audio-analysis/6zgxB5Rmku4Ez6J9a0TVUo,172819.0,4.0
6zgxB5Rmku4Ez6J9a0TVUo,0.601,0.291,0.0,-11.552,1.0,0.0339,0.391,0.0,0.307,0.23,92.997,audio_features,5SNrF8sTUjkyliM7ZLhUtN,spotify:track:5SNrF8sTUjkyliM7ZLhUtN,https://api.spotify.com/v1/tracks/5SNrF8sTUjkyliM7ZLhUtN,https://api.spotify.com/v1/audio-analysis/5SNrF8sTUjkyliM7ZLhUtN,179225.0,4.0
5SNrF8sTUjkyliM7ZLhUtN,0.679,0.481,10.0,-8.413,1.0,0.0274,0.239,0.000124,0.0922,0.647,112.001,audio_features,6LTQO44rCg2mNQckEJdrSF,spotify:track:6LTQO44rCg2mNQckEJdrSF,https://api.spotify.com/v1/tracks/6LTQO44rCg2mNQckEJdrSF,https://api.spotify.com/v1/audio-analysis/6LTQO44rCg2mNQckEJdrSF,273349.0,4.0
6LTQO44rCg2mNQckEJdrSF,0.708,0.687,7.0,-6.363,1.0,0.0335,0.00527,0.0,0.0765,0.546,128.035,audio_features,0FULUzhRefYqzq3awH48ZD,spotify:track:0FULUzhRefYqzq3awH48ZD,https://api.spotify.com/v1/tracks/0FULUzhRefYqzq3awH48ZD,https://api.spotify.com/v1/audio-analysis/0FULUzhRefYqzq3awH48ZD,192840.0,4.0
0FULUzhRefYqzq3awH48ZD,0.574,0.803,4.0,-3.17,0.0,0.186,0.102,4.15e-06,0.0861,0.647,97.967,audio_features,2p2aCtErYX6UaFxyfpVvWC,spotify:track:2p2aCtErYX6UaFxyfpVvWC,https://api.spotify.com/v1/tracks/2p2aCtErYX6UaFxyfpVvWC,https://api.spotify.com/v1/audio-analysis/2p2aCtErYX6UaFxyfpVvWC,208125.0,4.0
2p2aCtErYX6UaFxyfpVvWC,0.507,0.461,6.0,-7.761,1.0,0.128,0.0288,0.0,0.0483,0.665,136.219,audio_features,6ZSwwQsW9HTH0EJaQfjRYl,spotify:track:6ZSwwQsW9HTH0EJaQfjRYl,https://api.spotify.com/v1/tracks/6ZSwwQsW9HTH0EJaQfjRYl,https://api.spotify.com/v1/audio-analysis/6ZSwwQsW9HTH0EJaQfjRYl,216037.0,3.0
6ZSwwQsW9HTH0EJaQfjRYl,0.571,0.354,3.0,-8.529,1.0,0.0534,0.334,0.0,0.179,0.36,141.502,audio_features,2Atkd6L9y4zwOSqrRymsSG,spotify:track:2Atkd6L9y4zwOSqrRymsSG,https://api.spotify.com/v1/tracks/2Atkd6L9y4zwOSqrRymsSG,https://api.spotify.com/v1/audio-analysis/2Atkd6L9y4zwOSqrRymsSG,235751.0,4.0
2Atkd6L9y4zwOSqrRymsSG,0.735,0.665,5.0,-5.933,1.0,0.0819,0.129,0.0,0.0803,0.593,102.018,audio_features,3NRzGK0pFfhUgU6i3Kg9m3,spotify:track:3NRzGK0pFfhUgU6i3Kg9m3,https://api.spotify.com/v1/tracks/3NRzGK0pFfhUgU6i3Kg9m3,https://api.spotify.com/v1/audio-analysis/3NRzGK0pFfhUgU6i3Kg9m3,265950.0,4.0
3NRzGK0pFfhUgU6i3Kg9m3,0.377,0.576,11.0,-4.951,1.0,0.0639,0.229,1.07e-05,0.161,0.265,206.235,audio_features,0BcaPJXzQf0uU8XeXdvvgd,spotify:track:0BcaPJXzQf0uU8XeXdvvgd,https://api.spotify.com/v1/tracks/0BcaPJXzQf0uU8XeXdvvgd,https://api.spotify.com/v1/audio-analysis/0BcaPJXzQf0uU8XeXdvvgd,208659.0,4.0
0BcaPJXzQf0uU8XeXdvvgd,0.744,0.714,9.0,-6.09,1.0,0.0333,0.132,0.0,0.262,0.614,119.964,audio_features,3p94RpSxQdZocUfrzpemmm,spotify:track:3p94RpSxQdZocUfrzpemmm,https://api.spotify.com/v1/tracks/3p94RpSxQdZocUfrzpemmm,https://api.spotify.com/v1/audio-analysis/3p94RpSxQdZocUfrzpemmm,136000.0,4.0
3p94RpSxQdZocUfrzpemmm,0.642,0.289,9.0,-9.918,1.0,0.0367,0.669,0.0,0.18,0.407,84.996,audio_features,1VdZ0vKfR5jneCmWIUAMxK,spotify:track:1VdZ0vKfR5jneCmWIUAMxK,https://api.spotify.com/v1/tracks/1VdZ0vKfR5jneCmWIUAMxK,https://api.spotify.com/v1/audio-analysis/1VdZ0vKfR5jneCmWIUAMxK,258373.0,4.0
1VdZ0vKfR5jneCmWIUAMxK,0.777,0.526,2.0,-6.221,1.0,0.0645,0.302,0.0,0.105,0.389,107.071,audio_features,07bsRv0pcpbG4zJeLsUs1p,spotify:track:07bsRv0pcpbG4zJeLsUs1p,https://api.spotify.com/v1/tracks/07bsRv0pcpbG4zJeLsUs1p,https://api.spotify.com/v1/audio-analysis/07bsRv0pcpbG4zJeLsUs1p,194849.0,4.0
07bsRv0pcpbG4zJeLsUs1p,0.624,0.876,9.0,-3.374,1.0,0.1,0.0735,0.0,0.327,0.781,99.943,audio_features,0afhq8XCExXpqazXczTSve,spotify:track:0afhq8XCExXpqazXczTSve,https://api.spotify.com/v1/tracks/0afhq8XCExXpqazXczTSve,https://api.spotify.com/v1/audio-analysis/0afhq8XCExXpqazXczTSve,170827.0,4.0
0afhq8XCExXpqazXczTSve,0.825,0.652,1.0,-3.183,0.0,0.0802,0.581,0.0,0.0931,0.931,95.977,audio_features,7qiZfU4dY1lWllzX7mPBI3,spotify:track:7qiZfU4dY1lWllzX7mPBI3,https://api.spotify.com/v1/tracks/7qiZfU4dY1lWllzX7mPBI3,https://api.spotify.com/v1/audio-analysis/7qiZfU4dY1lWllzX7mPBI3,233713.0,4.0
7qiZfU4dY1lWllzX7mPBI3,0.365,0.259,3.0,-18.798,0.0,0.0407,0.975,0.926,0.106,0.133,120.714,audio_features,7s2FOZKCyFK9osz9Igf4YT,spotify:track:7s2FOZKCyFK9osz9Igf4YT,https://api.spotify.com/v1/tracks/7s2FOZKCyFK9osz9Igf4YT,https://api.spotify.com/v1/audio-analysis/7s2FOZKCyFK9osz9Igf4YT,255747.0,4.0
7s2FOZKCyFK9osz9Igf4YT,0.648,0.607,11.0,-6.399,1.0,0.0577,0.3,0.0,0.163,0.356,154.901,audio_features,5Lu0vv78RmKZeBPpP1N8za,spotify:track:5Lu0vv78RmKZeBPpP1N8za,https://api.spotify.com/v1/tracks/5Lu0vv78RmKZeBPpP1N8za,https://api.spotify.com/v1/audio-analysis/5Lu0vv78RmKZeBPpP1N8za,154651.0,4.0
5Lu0vv78RmKZeBPpP1N8za,0.786,0.482,3.0,-6.332,1.0,0.0657,0.345,0.0,0.218,0.433,111.11,audio_features,5Avs3gR4TlMVBZMp0YvsHN,spotify:track:5Avs3gR4TlMVBZMp0YvsHN,https://api.spotify.com/v1/tracks/5Avs3gR4TlMVBZMp0YvsHN,https://api.spotify.com/v1/audio-analysis/5Avs3gR4TlMVBZMp0YvsHN,184650.0,4.0
5Avs3gR4TlMVBZMp0YvsHN,0.48,0.426,4.0,-10.487,0.0,0.17,0.601,0.0,0.0845,0.305,158.067,audio_features,5GHuPeTmEWjdgISuH85weK,spotify:track:5GHuPeTmEWjdgISuH85weK,https://api.spotify.com/v1/tracks/5GHuPeTmEWjdgISuH85weK,https://api.spotify.com/v1/audio-analysis/5GHuPeTmEWjdgISuH85weK,201827.0,4.0
5GHuPeTmEWjdgISuH85weK,0.705,0.524,11.0,-4.562,0.0,0.0352,0.802,0.0,0.129,0.683,99.958,audio_features,2x5Sghj8OtJ7gMhcqUjjGF,spotify:track:2x5Sghj8OtJ7gMhcqUjjGF,https://api.spotify.com/v1/tracks/2x5Sghj8OtJ7gMhcqUjjGF,https://api.spotify.com/v1/audio-analysis/2x5Sghj8OtJ7gMhcqUjjGF,237939.0,4.0
2x5Sghj8OtJ7gMhcqUjjGF,0.68,0.482,9.0,-6.643,0.0,0.0491,0.618,7.94e-06,0.379,0.756,119.811,audio_features,0REV1kwsTXvkQaD7CRHyFT,spotify:track:0REV1kwsTXvkQaD7CRHyFT,https://api.spotify.com/v1/tracks/0REV1kwsTXvkQaD7CRHyFT,https://api.spotify.com/v1/audio-analysis/0REV1kwsTXvkQaD7CRHyFT,198112.0,4.0
0REV1kwsTXvkQaD7CRHyFT,0.67,0.66,7.0,-8.607,0.0,0.0371,0.785,0.277,0.0882,0.356,123.983,audio_features,2kDfaiQeUWVQLl08whGjB9,spotify:track:2kDfaiQeUWVQLl08whGjB9,https://api.spotify.com/v1/tracks/2kDfaiQeUWVQLl08whGjB9,https://api.spotify.com/v1/audio-analysis/2kDfaiQeUWVQLl08whGjB9,232746.0,4.0
2kDfaiQeUWVQLl08whGjB9,0.741,0.62,10.0,-5.505,1.0,0.0412,0.0295,0.000809,0.0398,0.934,117.038,audio_features,5Z0UnEtpLDQyYlWwgi8m9C,spotify:track:5Z0UnEtpLDQyYlWwgi8m9C,https://api.spotify.com/v1/tracks/5Z0UnEtpLDQyYlWwgi8m9C,https://api.spotify.com/v1/audio-analysis/5Z0UnEtpLDQyYlWwgi8m9C,251424.0,4.0
5Z0UnEtpLDQyYlWwgi8m9C,0.756,0.672,0.0,-6.743,1.0,0.0522,0.464,3.37e-06,0.108,0.739,114.935,audio_features,2uqYupMHANxnwgeiXTZXzd,spotify:track:2uqYupMHANxnwgeiXTZXzd,https://api.spotify.com/v1/tracks/2uqYupMHANxnwgeiXTZXzd,https://api.spotify.com/v1/audio-analysis/2uqYupMHANxnwgeiXTZXzd,171783.0,4.0
2uqYupMHANxnwgeiXTZXzd,0.551,0.624,6.0,-7.584,0.0,0.163,0.0733,0.0,0.593,0.414,151.559,audio_features,1XQecFY99zarSryU7dS1RN,spotify:track:1XQecFY99zarSryU7dS1RN,https://api.spotify.com/v1/tracks/1XQecFY99zarSryU7dS1RN,https://api.spotify.com/v1/audio-analysis/1XQecFY99zarSryU7dS1RN,186137.0,3.0
1XQecFY99zarSryU7dS1RN,0.282,0.464,11.0,-11.112,0.0,0.0533,0.544,0.215,0.111,0.0596,148.345,audio_features,1WeSxdELPrmtSwGRbjg6hz,spotify:track:1WeSxdELPrmtSwGRbjg6hz,https://api.spotify.com/v1/tracks/1WeSxdELPrmtSwGRbjg6hz,https://api.spotify.com/v1/audio-analysis/1WeSxdELPrmtSwGRbjg6hz,295067.0,5.0
1WeSxdELPrmtSwGRbjg6hz,0.449,0.384,10.0,-12.26,1.0,0.0477,0.816,0.016,0.285,0.406,95.652,audio_features,0WNmMljbubSgfEipIeiPwC,spotify:track:0WNmMljbubSgfEipIeiPwC,https://api.spotify.com/v1/tracks/0WNmMljbubSgfEipIeiPwC,https://api.spotify.com/v1/audio-analysis/0WNmMljbubSgfEipIeiPwC,116872.0,4.0
0WNmMljbubSgfEipIeiPwC,0.533,0.901,0.0,-6.008,0.0,0.24,0.566,0.000147,0.102,0.432,84.959,audio_features,2nvXyajLAAV9Iwy8K9EbUd,spotify:track:2nvXyajLAAV9Iwy8K9EbUd,https://api.spotify.com/v1/tracks/2nvXyajLAAV9Iwy8K9EbUd,https://api.spotify.com/v1/audio-analysis/2nvXyajLAAV9Iwy8K9EbUd,230533.0,4.0
2nvXyajLAAV9Iwy8K9EbUd,0.783,0.347,7.0,-9.599,1.0,0.132,0.415,1.37e-05,0.135,0.171,91.029,audio_features,74GrgSGucjqiQ0l7ptknoB,spotify:track:74GrgSGucjqiQ0l7ptknoB,https://api.spotify.com/v1/tracks/74GrgSGucjqiQ0l7ptknoB,https://api.spotify.com/v1/audio-analysis/74GrgSGucjqiQ0l7ptknoB,182062.0,4.0
74GrgSGucjqiQ0l7ptknoB,0.546,0.558,7.0,-8.797,1.0,0.0468,0.471,0.0,0.0957,0.22,119.789,audio_features,32P4qhYWGe9XEQE2XGgfdP,spotify:track:32P4qhYWGe9XEQE2XGgfdP,https://api.spotify.com/v1/tracks/32P4qhYWGe9XEQE2XGgfdP,https://api.spotify.com/v1/audio-analysis/32P4qhYWGe9XEQE2XGgfdP,250067.0,4.0
32P4qhYWGe9XEQE2XGgfdP,0.564,0.538,7.0,-6.581,0.0,0.033,0.207,0.0,0.194,0.279,80.02,audio_features,36wHPjz28zLWKCSmtTLoBx,spotify:track:36wHPjz28zLWKCSmtTLoBx,https://api.spotify.com/v1/tracks/36wHPjz28zLWKCSmtTLoBx,https://api.spotify.com/v1/audio-analysis/36wHPjz28zLWKCSmtTLoBx,218093.0,4.0
36wHPjz28zLWKCSmtTLoBx,0.927,0.642,10.0,-4.466,0.0,0.0657,0.00791,3.62e-05,0.279,0.901,123.969,audio_features,7sA2SKTo1QbTSSYn5YvJC4,spotify:track:7sA2SKTo1QbTSSYn5YvJC4,https://api.spotify.com/v1/tracks/7sA2SKTo1QbTSSYn5YvJC4,https://api.spotify.com/v1/audio-analysis/7sA2SKTo1QbTSSYn5YvJC4,190883.0,4.0
7sA2SKTo1QbTSSYn5YvJC4,0.834,0.735,4.0,-11.175,1.0,0.0629,0.462,0.000175,0.108,0.483,120.008,audio_features,7HSp463CNDRAy2iMzjFq1H,spotify:track:7HSp463CNDRAy2iMzjFq1H,https://api.spotify.com/v1/tracks/7HSp463CNDRAy2iMzjFq1H,https://api.spotify.com/v1/audio-analysis/7HSp463CNDRAy2iMzjFq1H,187075.0,4.0
7HSp463CNDRAy2iMzjFq1H,0.608,0.601,8.0,-8.971,1.0,0.104,0.154,3.12e-06,0.107,0.239,110.018,audio_features,1iHNAcz9t7xghIDn2E0iMK,spotify:track:1iHNAcz9t7xghIDn2E0iMK,https://api.spotify.com/v1/tracks/1iHNAcz9t7xghIDn2E0iMK,https://api.spotify.com/v1/audio-analysis/1iHNAcz9t7xghIDn2E0iMK,274267.0,4.0
1iHNAcz9t7xghIDn2E0iMK,0.637,0.887,7.0,-5.444,0.0,0.227,0.707,0.00188,0.326,0.596,157.759,audio_features,4GITtbZtRCQXhWLMXrWXHt,spotify:track:4GITtbZtRCQXhWLMXrWXHt,https://api.spotify.com/v1/tracks/4GITtbZtRCQXhWLMXrWXHt,https://api.spotify.com/v1/audio-analysis/4GITtbZtRCQXhWLMXrWXHt,174507.0,4.0
4GITtbZtRCQXhWLMXrWXHt,0.705,0.685,4.0,-5.098,0.0,0.0454,0.103,3.16e-05,0.375,0.549,119.995,audio_features,7m0t8CtGO7qv9xg7Wv8MTF,spotify:track:7m0t8CtGO7qv9xg7Wv8MTF,https://api.spotify.com/v1/tracks/7m0t8CtGO7qv9xg7Wv8MTF,https://api.spotify.com/v1/audio-analysis/7m0t8CtGO7qv9xg7Wv8MTF,145622.0,4.0
7m0t8CtGO7qv9xg7Wv8MTF,0.568,0.691,5.0,-3.744,0.0,0.0632,0.000204,0.0464,0.109,0.337,128.044,audio_features,5jWcNM7uHhsAj9yuypurdP,spotify:track:5jWcNM7uHhsAj9yuypurdP,https://api.spotify.com/v1/tracks/5jWcNM7uHhsAj9yuypurdP,https://api.spotify.com/v1/audio-analysis/5jWcNM7uHhsAj9yuypurdP,221062.0,4.0
5jWcNM7uHhsAj9yuypurdP,0.642,0.816,1.0,-4.678,1.0,0.0634,0.245,0.0,0.127,0.61,150.047,audio_features,2xfqLV89WUBW5qmJ45zcB8,spotify:track:2xfqLV89WUBW5qmJ45zcB8,https://api.spotify.com/v1/tracks/2xfqLV89WUBW5qmJ45zcB8,https://api.spotify.com/v1/audio-analysis/2xfqLV89WUBW5qmJ45zcB8,219000.0,4.0
2xfqLV89WUBW5qmJ45zcB8,0.671,0.673,11.0,-6.941,0.0,0.0444,0.148,5.29e-05,0.304,0.494,121.963,audio_features,1SOClUWhOi8vHZYMz3GluK,spotify:track:1SOClUWhOi8vHZYMz3GluK,https://api.spotify.com/v1/tracks/1SOClUWhOi8vHZYMz3GluK,https://api.spotify.com/v1/audio-analysis/1SOClUWhOi8vHZYMz3GluK,237720.0,4.0
1SOClUWhOi8vHZYMz3GluK,0.691,0.339,1.0,-8.701,1.0,0.0441,0.718,2.75e-05,0.0795,0.292,127.933,audio_features,4IonxZxZruMO5wTCUrKGFh,spotify:track:4IonxZxZruMO5wTCUrKGFh,https://api.spotify.com/v1/tracks/4IonxZxZruMO5wTCUrKGFh,https://api.spotify.com/v1/audio-analysis/4IonxZxZruMO5wTCUrKGFh,220312.0,3.0
4IonxZxZruMO5wTCUrKGFh,0.56,0.41,8.0,-9.227,0.0,0.0276,0.544,0.0,0.151,0.28,144.727,audio_features,39ZVkOVxjG8ypNdUSVNkxU,spotify:track:39ZVkOVxjG8ypNdUSVNkxU,https://api.spotify.com/v1/tracks/39ZVkOVxjG8ypNdUSVNkxU,https://api.spotify.com/v1/audio-analysis/39ZVkOVxjG8ypNdUSVNkxU,187293.0,4.0
39ZVkOVxjG8ypNdUSVNkxU,0.6,0.442,4.0,-7.439,0.0,0.0335,0.12,6.54e-06,0.252,0.0869,148.014,audio_features,5rcjsfXd73VYLGvhhs4H2F,spotify:track:5rcjsfXd73VYLGvhhs4H2F,https://api.spotify.com/v1/tracks/5rcjsfXd73VYLGvhhs4H2F,https://api.spotify.com/v1/audio-analysis/5rcjsfXd73VYLGvhhs4H2F,208320.0,4.0
5rcjsfXd73VYLGvhhs4H2F,0.297,0.622,9.0,-6.681,0.0,0.18,0.133,4.78e-06,0.0971,0.29,162.895,audio_features,1LXfj0PBVjPNzqsccwkAiy,spotify:track:1LXfj0PBVjPNzqsccwkAiy,https://api.spotify.com/v1/tracks/1LXfj0PBVjPNzqsccwkAiy,https://api.spotify.com/v1/audio-analysis/1LXfj0PBVjPNzqsccwkAiy,204390.0,5.0
1LXfj0PBVjPNzqsccwkAiy,0.713,0.557,0.0,-9.81,1.0,0.117,0.684,0.0,0.146,0.346,110.048,audio_features,0zSemnpoUFdtesuHTZ3ifv,spotify:track:0zSemnpoUFdtesuHTZ3ifv,https://api.spotify.com/v1/tracks/0zSemnpoUFdtesuHTZ3ifv,https://api.spotify.com/v1/audio-analysis/0zSemnpoUFdtesuHTZ3ifv,211175.0,4.0
0zSemnpoUFdtesuHTZ3ifv,0.74,0.752,11.0,-6.525,0.0,0.0616,0.496,0.0,0.551,0.859,136.003,audio_features,5GZCGrWa6fXwcssIaYfVjk,spotify:track:5GZCGrWa6fXwcssIaYfVjk,https://api.spotify.com/v1/tracks/5GZCGrWa6fXwcssIaYfVjk,https://api.spotify.com/v1/audio-analysis/5GZCGrWa6fXwcssIaYfVjk,175223.0,4.0
5GZCGrWa6fXwcssIaYfVjk,0.636,0.876,7.0,-3.413,1.0,0.0555,0.00164,0.0,0.117,0.799,120.983,audio_features,63WuQOXohQIxOxIFA2K7bR,spotify:track:63WuQOXohQIxOxIFA2K7bR,https://api.spotify.com/v1/tracks/63WuQOXohQIxOxIFA2K7bR,https://api.spotify.com/v1/audio-analysis/63WuQOXohQIxOxIFA2K7bR,148064.0,4.0
63WuQOXohQIxOxIFA2K7bR,0.648,0.639,7.0,-6.429,1.0,0.23,0.453,0.0,0.38,0.521,81.004,audio_features,0KBS6MmhnlB2i1AjcYiDlN,spotify:track:0KBS6MmhnlB2i1AjcYiDlN,https://api.spotify.com/v1/tracks/0KBS6MmhnlB2i1AjcYiDlN,https://api.spotify.com/v1/audio-analysis/0KBS6MmhnlB2i1AjcYiDlN,179707.0,4.0
0KBS6MmhnlB2i1AjcYiDlN,0.533,0.526,4.0,-6.585,0.0,0.0403,0.00425,0.0,0.268,0.0871,127.983,audio_features,3SORW3X9QL1t7vr5exMiew,spotify:track:3SORW3X9QL1t7vr5exMiew,https://api.spotify.com/v1/tracks/3SORW3X9QL1t7vr5exMiew,https://api.spotify.com/v1/audio-analysis/3SORW3X9QL1t7vr5exMiew,188147.0,4.0
3SORW3X9QL1t7vr5exMiew,0.465,0.463,1.0,-8.385,1.0,0.03,0.0208,0.0,0.108,0.232,188.05,audio_features,4yibMEwSzelLmFtyXwWwZs,spotify:track:4yibMEwSzelLmFtyXwWwZs,https://api.spotify.com/v1/tracks/4yibMEwSzelLmFtyXwWwZs,https://api.spotify.com/v1/audio-analysis/4yibMEwSzelLmFtyXwWwZs,196000.0,3.0
4yibMEwSzelLmFtyXwWwZs,0.782,0.411,0.0,-8.394,1.0,0.0333,0.855,6.14e-05,0.111,0.448,101.998,audio_features,799NMsaFBhEbMBqcKNiGJF,spotify:track:799NMsaFBhEbMBqcKNiGJF,https://api.spotify.com/v1/tracks/799NMsaFBhEbMBqcKNiGJF,https://api.spotify.com/v1/audio-analysis/799NMsaFBhEbMBqcKNiGJF,201471.0,4.0
799NMsaFBhEbMBqcKNiGJF,0.883,0.452,3.0,-8.409,0.0,0.046,0.351,0.0,0.0873,0.879,119.973,audio_features,6CKU2H5ZhY27Toecau0JbO,spotify:track:6CKU2H5ZhY27Toecau0JbO,https://api.spotify.com/v1/tracks/6CKU2H5ZhY27Toecau0JbO,https://api.spotify.com/v1/audio-analysis/6CKU2H5ZhY27Toecau0JbO,137080.0,4.0
6CKU2H5ZhY27Toecau0JbO,0.661,0.517,5.0,-7.74,1.0,0.0406,0.223,0.0,0.116,0.241,84.014,audio_features,2At18rPHOuTEjGEppwGV0A,spotify:track:2At18rPHOuTEjGEppwGV0A,https://api.spotify.com/v1/tracks/2At18rPHOuTEjGEppwGV0A,https://api.spotify.com/v1/audio-analysis/2At18rPHOuTEjGEppwGV0A,192498.0,4.0
2At18rPHOuTEjGEppwGV0A,0.868,0.66,7.0,-3.834,1.0,0.0526,0.104,0.0,0.0755,0.963,121.925,audio_features,5XemvyG79fcKPl5lgbhplq,spotify:track:5XemvyG79fcKPl5lgbhplq,https://api.spotify.com/v1/tracks/5XemvyG79fcKPl5lgbhplq,https://api.spotify.com/v1/audio-analysis/5XemvyG79fcKPl5lgbhplq,132133.0,4.0
5XemvyG79fcKPl5lgbhplq,0.535,0.366,1.0,-7.559,1.0,0.028,0.721,0.0,0.129,0.163,89.98,audio_features,27vs845Zn0zgoFzwdksFfP,spotify:track:27vs845Zn0zgoFzwdksFfP,https://api.spotify.com/v1/tracks/27vs845Zn0zgoFzwdksFfP,https://api.spotify.com/v1/audio-analysis/27vs845Zn0zgoFzwdksFfP,217320.0,4.0
27vs845Zn0zgoFzwdksFfP,0.68,0.499,6.0,-7.067,0.0,0.0542,0.352,0.000298,0.347,0.328,102.016,audio_features,0ILHJPI6zmRn5UpqwPeWZS,spotify:track:0ILHJPI6zmRn5UpqwPeWZS,https://api.spotify.com/v1/tracks/0ILHJPI6zmRn5UpqwPeWZS,https://api.spotify.com/v1/audio-analysis/0ILHJPI6zmRn5UpqwPeWZS,237923.0,4.0
